instrument,rsi_period,threshold,exit,stop,n_trades,win_rate,expectancy_pct,profit_factor,max_dd_pct,tim_pct,ann_ret_pct,ann_over_tim
^FCHI,4,30,close>5SMA,2xATR,190,63.68421052631579,-0.10490355223092432,0.8744765650838279,-30.90469649523949,12.880886426592797,-1.0297112275442721,-7.994102218139403
^FCHI,4,30,RSI>65,nostop,128,72.65625,0.5049561135563031,1.5877805252311759,-23.470377379562592,22.333795013850416,2.577604714463688,11.541275062590902
^FCHI,4,30,RSI>65,2xATR,163,58.282208588957054,-0.04447835164412631,0.9663020094383211,-29.275137140280606,17.86703601108033,-0.6032687574915818,-3.376434441154435
^FCHI,4,30,time3d,nostop,200,49.5,-0.0866980027376181,0.8934760205854398,-29.45500237260017,13.79847645429363,-0.9208207948648628,-6.673351205946609
^FCHI,4,30,time3d,2xATR,202,48.51485148514851,-0.20453430638313574,0.7733209121319269,-43.52252121584469,13.452216066481995,-1.956764350916007,-14.546037182613714
^N225,1,5,close>5SMA,nostop,1476,43.15718157181572,-0.3668099190052401,0.41298055978411663,-99.66733960094413,46.26448938150436,-11.294989030318202,-24.413949405510394
^N225,1,5,close>5SMA,2xATR,1652,43.82566585956417,-0.2711260671084783,0.5078486078008895,-99.0708805711422,41.509433962264154,-9.340309253352908,-22.501654110350188
^N225,1,5,RSI>65,nostop,1726,40.03476245654693,-0.3529867029878144,0.3958332839124268,-99.82023509477285,41.84787207039513,-12.484615018805833,-29.833332977611434
^N225,1,5,RSI>65,2xATR,1810,39.77900552486188,-0.28626384453985093,0.4518798795542236,-99.52789629617688,39.876470090532194,-10.66425824329168,-26.743235344252994
^N225,1,5,time3d,nostop,1328,42.243975903614455,-0.32062487798235495,0.5808191476458447,-98.99470476916392,44.94458075979355,-9.094549524653583,-20.235030277085976
^N225,1,5,time3d,2xATR,1365,41.97802197802198,-0.21445667376421756,0.6745797072759209,-95.91824078807677,44.233860732718504,-6.339267849590458,-14.33125606624132
^N225,1,10,close>5SMA,nostop,1476,43.15718157181572,-0.3668099190052401,0.41298055978411663,-99.66733960094413,46.26448938150436,-11.294989030318202,-24.413949405510394
^N225,1,10,close>5SMA,2xATR,1652,43.82566585956417,-0.2711260671084783,0.5078486078008895,-99.0708805711422,41.509433962264154,-9.340309253352908,-22.501654110350188
^N225,1,10,RSI>65,nostop,1726,40.03476245654693,-0.3529867029878144,0.3958332839124268,-99.82023509477285,41.84787207039513,-12.484615018805833,-29.833332977611434
^N225,1,10,RSI>65,2xATR,1810,39.77900552486188,-0.28626384453985093,0.4518798795542236,-99.52789629617688,39.876470090532194,-10.66425824329168,-26.743235344252994
^N225,1,10,time3d,nostop,1328,42.243975903614455,-0.32062487798235495,0.5808191476458447,-98.99470476916392,44.94458075979355,-9.094549524653583,-20.235030277085976
^N225,1,10,time3d,2xATR,1365,41.97802197802198,-0.21445667376421756,0.6745797072759209,-95.91824078807677,44.233860732718504,-6.339267849590458,-14.33125606624132
^N225,1,15,close>5SMA,nostop,1476,43.15718157181572,-0.3668099190052401,0.41298055978411663,-99.66733960094413,46.26448938150436,-11.294989030318202,-24.413949405510394
^N225,1,15,close>5SMA,2xATR,1652,43.82566585956417,-0.2711260671084783,0.5078486078008895,-99.0708805711422,41.509433962264154,-9.340309253352908,-22.501654110350188
^N225,1,15,RSI>65,nostop,1726,40.03476245654693,-0.3529867029878144,0.3958332839124268,-99.82023509477285,41.84787207039513,-12.484615018805833,-29.833332977611434
^N225,1,15,RSI>65,2xATR,1810,39.77900552486188,-0.28626384453985093,0.4518798795542236,-99.52789629617688,39.876470090532194,-10.66425824329168,-26.743235344252994
^N225,1,15,time3d,nostop,1328,42.243975903614455,-0.32062487798235495,0.5808191476458447,-98.99470476916392,44.94458075979355,-9.094549524653583,-20.235030277085976
^N225,1,15,time3d,2xATR,1365,41.97802197802198,-0.21445667376421756,0.6745797072759209,-95.91824078807677,44.233860732718504,-6.339267849590458,-14.33125606624132
^N225,1,20,close>5SMA,nostop,1476,43.15718157181572,-0.3668099190052401,0.41298055978411663,-99.66733960094413,46.26448938150436,-11.294989030318202,-24.413949405510394
^N225,1,20,close>5SMA,2xATR,1652,43.82566585956417,-0.2711260671084783,0.5078486078008895,-99.0708805711422,41.509433962264154,-9.340309253352908,-22.501654110350188
^N225,1,20,RSI>65,nostop,1726,40.03476245654693,-0.3529867029878144,0.3958332839124268,-99.82023509477285,41.84787207039513,-12.484615018805833,-29.833332977611434
^N225,1,20,RSI>65,2xATR,1810,39.77900552486188,-0.28626384453985093,0.4518798795542236,-99.52789629617688,39.876470090532194,-10.66425824329168,-26.743235344252994
^N225,1,20,time3d,nostop,1328,42.243975903614455,-0.32062487798235495,0.5808191476458447,-98.99470476916392,44.94458075979355,-9.094549524653583,-20.235030277085976
^N225,1,20,time3d,2xATR,1365,41.97802197802198,-0.21445667376421756,0.6745797072759209,-95.91824078807677,44.233860732718504,-6.339267849590458,-14.33125606624132
^N225,1,30,close>5SMA,nostop,1476,43.15718157181572,-0.3668099190052401,0.41298055978411663,-99.66733960094413,46.26448938150436,-11.294989030318202,-24.413949405510394
^N225,1,30,close>5SMA,2xATR,1652,43.82566585956417,-0.2711260671084783,0.5078486078008895,-99.0708805711422,41.509433962264154,-9.340309253352908,-22.501654110350188
^N225,1,30,RSI>65,nostop,1726,40.03476245654693,-0.3529867029878144,0.3958332839124268,-99.82023509477285,41.84787207039513,-12.484615018805833,-29.833332977611434
^N225,1,30,RSI>65,2xATR,1810,39.77900552486188,-0.28626384453985093,0.4518798795542236,-99.52789629617688,39.876470090532194,-10.66425824329168,-26.743235344252994
^N225,1,30,time3d,nostop,1328,42.243975903614455,-0.32062487798235495,0.5808191476458447,-98.99470476916392,44.94458075979355,-9.094549524653583,-20.235030277085976
^N225,1,30,time3d,2xATR,1365,41.97802197802198,-0.21445667376421756,0.6745797072759209,-95.91824078807677,44.233860732718504,-6.339267849590458,-14.33125606624132
^N225,2,5,close>5SMA,nostop,158,52.53164556962025,-0.3581982450536117,0.5936413851907034,-47.80991640191762,7.174887892376682,-1.288640621969095,-17.96042866869426
^N225,2,5,close>5SMA,2xATR,170,51.76470588235295,-0.2510668372937128,0.6664925512680006,-41.288682654897954,5.74498688552331,-0.9551915390827004,-16.62652253375322
^N225,2,5,RSI>65,nostop,158,56.32911392405063,-0.2697329612766385,0.6963576112040792,-42.34102668571391,7.953295541077926,-1.0241744309704814,-12.877359148553317
^N225,2,5,RSI>65,2xATR,170,54.11764705882353,-0.1598953922501097,0.7865822688401352,-35.27942597532573,6.0326592774346395,-0.6324306953602865,-10.483447950158801
^N225,2,5,time3d,nostop,175,43.42857142857143,-0.29120413341238766,0.6607240035734447,-43.78248542509802,5.922666892292073,-1.1557960996329109,-19.514791573659103
^N225,2,5,time3d,2xATR,179,42.45810055865922,-0.1603523869585671,0.7766852648504446,-34.60485780742519,5.7619087909298585,-0.6623387370938594,-11.495127068593721
^N225,2,10,close>5SMA,nostop,306,52.614379084967325,-0.42506095319978,0.5157209758160823,-75.23034288087334,13.40214908198663,-2.905847210834811,-21.681949611651916
^N225,2,10,close>5SMA,2xATR,348,51.14942528735632,-0.24042735320357728,0.651970209617917,-58.34282201204515,11.261528048058212,-1.8498023021912946,-16.42585530398115
^N225,2,10,RSI>65,nostop,297,56.22895622895623,-0.36382110932916367,0.592754180771281,-69.87966634504981,14.561299602335223,-2.467339174629024,-16.944498375909607
^N225,2,10,RSI>65,2xATR,341,54.252199413489734,-0.19449724457027667,0.7278671802666254,-52.15919907132827,11.81995092647432,-1.4928638988415566,-12.630034660277996
^N225,2,10,time3d,nostop,355,40.0,-0.4138806778875894,0.5402477730175756,-79.55490905612434,12.014552838649632,-3.2450940452195653,-27.009694732711296
^N225,2,10,time3d,2xATR,365,39.178082191780824,-0.2641284412408392,0.6431307199421927,-63.93875102175781,11.574583298079363,-2.1239912148653395,-18.350476731354863
^N225,2,15,close>5SMA,nostop,423,52.24586288416076,-0.37002329804191275,0.545691650320302,-81.78367218248732,18.165665453930114,-3.484401953582461,-19.18125136906898
^N225,2,15,close>5SMA,2xATR,495,51.515151515151516,-0.24010841196202537,0.6505365332576755,-72.1738973286818,15.805059649716558,-2.617655289143339,-16.562134829970624
^N225,2,15,RSI>65,nostop,405,56.04938271604938,-0.30568113539786684,0.627468472887321,-75.46229389754427,19.578644555376936,-2.826928867828382,-14.438838499941074
^N225,2,15,RSI>65,2xATR,482,55.18672199170125,-0.18384899177912054,0.736627516445,-62.60750883281114,16.727303494373466,-1.995593276498242,-11.930155252874417
^N225,2,15,time3d,nostop,510,43.529411764705884,-0.2923159731331022,0.6292187848743983,-80.67219510135686,17.26034351467975,-3.308628990647222,-19.168963745323296
^N225,2,15,time3d,2xATR,530,42.45283018867924,-0.19589152229226295,0.7146518904158997,-67.74347728728476,16.938827311955325,-2.311428729880649,-13.645742336892804
^N225,2,20,close>5SMA,nostop,507,52.85996055226825,-0.35724224656548464,0.551057527752841,-86.06600254512014,21.4400541500973,-4.013467187817376,-18.719482514922483
^N225,2,20,close>5SMA,2xATR,608,53.289473684210535,-0.1980116365741974,0.6908583622518492,-72.72240681469664,19.0286826296641,-2.667955908166597,-14.02070737155225
^N225,2,20,RSI>65,nostop,482,56.22406639004149,-0.2957410624044668,0.6309596871771778,-79.67919617868438,22.954564683983417,-3.238148016731035,-14.10677162172654
^N225,2,20,RSI>65,2xATR,588,55.61224489795919,-0.1542964971862447,0.7688507706856937,-65.21446039745695,20.03553600135375,-2.0615613245535624,-10.289524195480809
^N225,2,20,time3d,nostop,618,44.1747572815534,-0.2674517820646903,0.663853014427467,-83.55321089028581,20.91547508249429,-3.683977933203919,-17.613646922547378
^N225,2,20,time3d,2xATR,649,43.143297380585516,-0.158099263185288,0.7672741582146309,-67.78804616279633,20.76317793383535,-2.322283372800782,-11.1846239540067
^N225,2,30,close>5SMA,nostop,655,50.229007633587784,-0.3999073638079344,0.5007101750008972,-94.04021537604812,27.193501988323888,-5.718911102932522,-21.030432584181543
^N225,2,30,close>5SMA,2xATR,799,51.18898623279099,-0.24833414055248815,0.6223466675294831,-88.00738552983609,24.545223792199003,-4.314640627664302,-17.57833077503081
^N225,2,30,RSI>65,nostop,611,54.00981996726678,-0.3691052160291079,0.554860864937993,-91.49519456237437,28.987223961418056,-5.0013648155157515,-17.25368673513738
^N225,2,30,RSI>65,2xATR,763,53.86631716906947,-0.2271827023997192,0.6740103649576678,-84.67836097206248,25.721296217954144,-3.8135433596424684,-14.826404265662608
^N225,2,30,time3d,nostop,799,41.677096370463076,-0.3309350869354082,0.5936338133335529,-94.22471562643756,27.041204839664946,-5.770535971690938,-21.339788688803253
^N225,2,30,time3d,2xATR,841,41.49821640903686,-0.22843266409258403,0.6795612536343776,-88.1534822433984,26.888907691006008,-4.216334643400089,-15.680572419869618
^N225,3,5,close>5SMA,nostop,35,51.42857142857142,-0.42822595874489505,0.6290255983994075,-24.828836531452904,1.7514172095777985,-0.3545888662450092,-20.24582516980562
^N225,3,5,close>5SMA,2xATR,39,46.15384615384615,-0.2393570239924463,0.7374841770737561,-14.939969802754193,1.3875962433369997,-0.21793597630297423,-15.706007950761297
^N225,3,5,RSI>65,nostop,34,61.76470588235294,-0.5793498046165635,0.6438868863419114,-30.122480972331356,3.04594297317878,-0.4979304115731331,-16.347332039952388
^N225,3,5,RSI>65,2xATR,39,46.15384615384615,-0.16085137379356107,0.8510784170064737,-12.88431169980594,1.912175310940012,-0.15931317958145508,-8.331515351651404
^N225,3,5,time3d,nostop,39,38.46153846153847,-0.27976467172782116,0.7374466320830296,-16.134189092000263,1.3199086217108045,-0.2617641118649705,-19.831987423923632
^N225,3,5,time3d,2xATR,40,35.0,-0.1011988410048298,0.8808298929642076,-10.787537110773126,1.2606819527878839,-0.1074080048046766,-8.519833616016596
^N225,3,10,close>5SMA,nostop,113,54.86725663716814,-0.43144991634478164,0.5563641907472339,-42.74019831115934,5.220407817920298,-1.1085357462035872,-21.234657997374708
^N225,3,10,close>5SMA,2xATR,124,51.61290322580645,-0.309518557395583,0.6259601633879807,-35.24257126301148,4.230476351637194,-0.8556924160782464,-20.22685733125759
^N225,3,10,RSI>65,nostop,108,60.18518518518518,-0.42338040239318736,0.6671602536376287,-44.24569411512898,8.774007953295541,-1.117696700636861,-12.73872449838675
^N225,3,10,RSI>65,2xATR,122,50.0,-0.2986784343536408,0.7240111175144727,-42.90714842765063,6.041120230137913,-0.837849502944954,-13.869108228720464
^N225,3,10,time3d,nostop,128,41.40625,-0.3677757251185364,0.6028547604187303,-39.51335123770936,4.332007784076487,-1.0580217018688942,-24.42335643435246
^N225,3,10,time3d,2xATR,132,40.15151515151515,-0.2284386290776774,0.7030090456395794,-30.7627938235115,4.247398257043743,-0.6820296473088905,-16.05758645725852
^N225,3,15,close>5SMA,nostop,199,52.26130653266332,-0.39752072253896387,0.5679687790723167,-58.680916443161394,9.129367966833065,-1.8044758091000368,-19.765615929335805
^N225,3,15,close>5SMA,2xATR,224,50.89285714285714,-0.23524549960361085,0.6854068031351357,-46.20645434911841,7.631779338353499,-1.182674240346504,-15.496703821125644
^N225,3,15,RSI>65,nostop,178,62.35955056179775,-0.3687398834778937,0.6869641902989261,-55.81721540543503,14.070564345545309,-1.598333111012895,-11.359410125713413
^N225,3,15,RSI>65,2xATR,214,54.20560747663551,-0.14446760925515334,0.8440167378638033,-44.02094017372099,10.31390134529148,-0.7546482494671269,-7.3168069404856215
^N225,3,15,time3d,nostop,230,41.73913043478261,-0.31169672234060963,0.6412026272750508,-54.15481506380614,7.784076487012438,-1.6265553455369397,-20.89593220532727
^N225,3,15,time3d,2xATR,239,40.1673640167364,-0.2030999619128881,0.7286143476418657,-43.42580707473241,7.623318385650224,-1.1000466251247287,-14.430023376636148
^N225,3,20,close>5SMA,nostop,285,52.98245614035088,-0.39188920151168916,0.5586199910205379,-70.30017453321368,12.564514764362468,-2.5236908386198187,-20.085859947237466
^N225,3,20,close>5SMA,2xATR,334,51.796407185628745,-0.243344899471411,0.6648419048481048,-58.62768539419476,10.982316608850157,-1.8077300835169008,-16.46037123042084
^N225,3,20,RSI>65,nostop,240,61.66666666666667,-0.3460940485960769,0.6807402838760601,-63.23560481572398,18.04721211608427,-1.999219220604398,-11.077717753550576
^N225,3,20,RSI>65,2xATR,307,53.74592833876222,-0.1511383469726128,0.8279047596264207,-49.0709474519392,14.265166257720619,-1.1096664624468233,-7.778854044874855
^N225,3,20,time3d,nostop,346,40.7514450867052,-0.3541830329014956,0.5938402295677666,-72.899252969992,11.709958541331753,-2.7368758874263377,-23.37220817448836
^N225,3,20,time3d,2xATR,357,39.77591036414566,-0.2491052103311256,0.6661216603885668,-61.0416891511522,11.405364244013876,-1.9758673872473653,-17.32401828625861
^N225,3,30,close>5SMA,nostop,460,52.17391304347826,-0.4100968109357824,0.5039688566564456,-87.00961893489855,19.79862932566207,-4.156871820673047,-20.995755576296897
^N225,3,30,close>5SMA,2xATR,569,52.3725834797891,-0.25296084276895797,0.6212572180534921,-78.33521650612578,17.810305440392586,-3.1448803675641956,-17.657644211040967
^N225,3,30,RSI>65,nostop,367,60.217983651226156,-0.3491808961945019,0.6535533175987358,-77.77580293221732,26.144343853117864,-3.0071398023354567,-11.50206644783261
^N225,3,30,RSI>65,2xATR,499,55.71142284569138,-0.16800855558524794,0.7960633247649108,-64.52351780674057,21.812336069041375,-1.9394300976712242,-8.891436898516757
^N225,3,30,time3d,nostop,575,43.47826086956522,-0.3275527003500556,0.6067108816363896,-86.8096240434946,19.460191217531094,-4.164185759214956,-21.398483255722418
^N225,3,30,time3d,2xATR,605,42.64462809917355,-0.19261056176199398,0.7224546367825506,-71.78520661833328,19.282511210762333,-2.597826152677829,-13.472447256910602
^N225,4,5,close>5SMA,nostop,6,66.66666666666666,-0.7821595704926761,0.5349014837338856,-13.499361645895025,0.26228953380150605,-0.11152959069704593,-42.5215558854318
^N225,4,5,close>5SMA,2xATR,7,57.14285714285714,-0.058920477421848465,0.9290081705221173,-5.841802334488488,0.21998477028513408,-0.011125924557386924,-5.057588551682925
^N225,4,5,RSI>65,nostop,6,66.66666666666666,-1.5576297130083536,0.5072377016883852,-23.55988721132565,0.7276419324815975,-0.2375171214031857,-32.64203323097967
^N225,4,5,RSI>65,2xATR,7,57.14285714285714,0.5443700684311199,1.6558980639996486,-5.841802334488488,0.46535239868009143,0.07679177552661898,16.501854453620176
^N225,4,5,time3d,nostop,7,42.857142857142854,-0.7478463687209709,0.4521240391652255,-11.948856854631561,0.23690667569168286,-0.1165247965322802,-49.18594893625071
^N225,4,5,time3d,2xATR,7,42.857142857142854,-0.3479969421780717,0.6394347230693695,-5.841802334488488,0.20306286487858533,-0.05399287762881677,-26.589242528957726
^N225,4,10,close>5SMA,nostop,41,53.65853658536586,-0.35742100820459394,0.6881469530357923,-23.754828688001872,1.9037143582367375,-0.34904835001862144,-18.335121994978163
^N225,4,10,close>5SMA,2xATR,43,51.162790697674424,-0.16573126482581985,0.8198925485598704,-19.977487992450882,1.4806667230730182,-0.17418919008926892,-11.764240215228966
^N225,4,10,RSI>65,nostop,40,65.0,-0.5967372027513393,0.7134322320151206,-31.33870016917042,4.771977324646755,-0.6296733428070689,-13.195229146519054
^N225,4,10,RSI>65,2xATR,43,51.162790697674424,0.19783089300545653,1.1734904950015028,-14.922458680393746,2.546746763685591,0.14190957475777033,5.572190246053447
^N225,4,10,time3d,nostop,44,43.18181818181818,-0.37943562888915955,0.6942673933993153,-20.4040376033098,1.4891276757762923,-0.3954914909502727,-26.558601883757234
^N225,4,10,time3d,2xATR,44,40.909090909090914,-0.033196578532198075,0.9622050784916804,-15.60985753034404,1.3960571960402741,-0.05604215829349002,-4.0143167810349
^N225,4,15,close>5SMA,nostop,97,51.546391752577314,-0.4745893365299279,0.5396537067352637,-40.72381416719013,4.501226838141975,-1.04695131201904,-23.25924352773126
^N225,4,15,close>5SMA,2xATR,105,49.523809523809526,-0.3125853640248954,0.6310750763669364,-31.501978605551283,3.6043658515948893,-0.735462048432467,-20.404755752167436
^N225,4,15,RSI>65,nostop,90,63.33333333333333,-0.470450877760186,0.7088981498333135,-46.391602485979824,9.924697520940857,-1.0905695828518858,-10.988441517243341
^N225,4,15,RSI>65,2xATR,102,50.98039215686274,-0.0892751355850757,0.9198004136874265,-35.19224552197813,5.618072594974194,-0.266135180106275,-4.737126044692868
^N225,4,15,time3d,nostop,108,38.88888888888889,-0.45550640247846597,0.5223713926157586,-40.354690677711005,3.655131567814536,-1.095756068996967,-29.97856708211841
^N225,4,15,time3d,2xATR,111,36.93693693693694,-0.31807875073574227,0.6002109716122115,-30.901353478498716,3.5620610880785177,-0.7850235511294823,-22.038464016150478
^N225,4,20,close>5SMA,nostop,177,58.19209039548022,-0.2164795251312849,0.7159387225742426,-37.24934597360367,7.843303155935358,-0.908838827888625,-11.587449953414952
^N225,4,20,close>5SMA,2xATR,201,54.72636815920397,-0.20697787102894402,0.7135995218261589,-39.61117542224125,6.7603012099162365,-0.9401852581824133,-13.90744626590481
^N225,4,20,RSI>65,nostop,149,65.77181208053692,-0.06984359685993792,0.944253527459184,-40.01982592207104,15.11126152804806,-0.46583578913166335,-3.0827061543936893
^N225,4,20,RSI>65,2xATR,186,52.68817204301075,0.04543388286856617,1.0456786345531621,-27.727115921913615,10.635417548015907,0.06296747547542836,0.5920545685314939
^N225,4,20,time3d,nostop,207,41.54589371980676,-0.2757278593244109,0.669955943080794,-48.02363813949283,7.005668838311194,-1.302505416499622,-18.592163668609942
^N225,4,20,time3d,2xATR,217,41.474654377880185,-0.19265152436219643,0.7389904762214236,-41.25142397251671,6.963364074794821,-0.9514296274609091,-13.663361806756361
^N225,4,30,close>5SMA,nostop,338,53.25443786982249,-0.37466162861976005,0.5666937058624018,-75.6860060852782,14.620526271258145,-2.850276391848383,-19.495032798180578
^N225,4,30,close>5SMA,2xATR,412,52.9126213592233,-0.2373494619353439,0.6684780635366239,-66.66740001645323,13.046789068449108,-2.1719275517340875,-16.64721902331075
^N225,4,30,RSI>65,nostop,252,65.87301587301587,-0.12263721001664075,0.8945738182208651,-48.329712873350516,24.00372281918944,-0.9964835025045637,-4.151370643673401
^N225,4,30,RSI>65,2xATR,347,55.3314121037464,0.0468020325952166,1.050468759236389,-31.144881923989043,18.74101023775277,0.15854616537858135,0.8459851596430938
^N225,4,30,time3d,nostop,422,41.943127962085306,-0.3862710979997439,0.5669548920929639,-82.64059773519514,14.282088163127169,-3.601333497781256,-25.215734958694707
^N225,4,30,time3d,2xATR,439,40.77448747152619,-0.24699168614985711,0.6626237955296175,-68.91937200571694,14.028259582028937,-2.3967155863108824,-17.08491044306895
^KS11,1,5,close>5SMA,nostop,469,55.010660980810236,-0.2991983996643406,0.6443997777622108,-83.02800815311264,43.85876418663304,-9.273944330714412,-21.145019707465583
^KS11,1,5,close>5SMA,2xATR,525,55.61904761904762,-0.26019963420363,0.7058835540766952,-82.43970608337234,40.1765447667087,-9.090419418484498,-22.626185181601404
^KS11,1,5,RSI>65,nostop,547,50.45703839122486,-0.36434924048746165,0.5625889016787016,-90.11401179944039,39.52080706179067,-12.587955990844524,-31.85146490344514
^KS11,1,5,RSI>65,2xATR,577,50.77989601386482,-0.3211929279189221,0.6043970777253975,-88.50665158110938,38.23455233291299,-11.746989510593108,-30.723491694921947
^KS11,1,5,time3d,nostop,428,46.96261682242991,-0.19549702466167446,0.8288436774252277,-77.0442386661096,43.177805800756616,-6.231462228806484,-14.432095640898195
^KS11,1,5,time3d,2xATR,435,47.356321839080465,-0.22080718280010966,0.8102532556885234,-80.51481851995398,42.77427490542245,-6.946356187595393,-16.239565025834747
^KS11,1,10,close>5SMA,nostop,469,55.010660980810236,-0.2991983996643406,0.6443997777622108,-83.02800815311264,43.85876418663304,-9.273944330714412,-21.145019707465583
^KS11,1,10,close>5SMA,2xATR,525,55.61904761904762,-0.26019963420363,0.7058835540766952,-82.43970608337234,40.1765447667087,-9.090419418484498,-22.626185181601404
^KS11,1,10,RSI>65,nostop,547,50.45703839122486,-0.36434924048746165,0.5625889016787016,-90.11401179944039,39.52080706179067,-12.587955990844524,-31.85146490344514
^KS11,1,10,RSI>65,2xATR,577,50.77989601386482,-0.3211929279189221,0.6043970777253975,-88.50665158110938,38.23455233291299,-11.746989510593108,-30.723491694921947
^KS11,1,10,time3d,nostop,428,46.96261682242991,-0.19549702466167446,0.8288436774252277,-77.0442386661096,43.177805800756616,-6.231462228806484,-14.432095640898195
^KS11,1,10,time3d,2xATR,435,47.356321839080465,-0.22080718280010966,0.8102532556885234,-80.51481851995398,42.77427490542245,-6.946356187595393,-16.239565025834747
^KS11,1,15,close>5SMA,nostop,469,55.010660980810236,-0.2991983996643406,0.6443997777622108,-83.02800815311264,43.85876418663304,-9.273944330714412,-21.145019707465583
^KS11,1,15,close>5SMA,2xATR,525,55.61904761904762,-0.26019963420363,0.7058835540766952,-82.43970608337234,40.1765447667087,-9.090419418484498,-22.626185181601404
^KS11,1,15,RSI>65,nostop,547,50.45703839122486,-0.36434924048746165,0.5625889016787016,-90.11401179944039,39.52080706179067,-12.587955990844524,-31.85146490344514
^KS11,1,15,RSI>65,2xATR,577,50.77989601386482,-0.3211929279189221,0.6043970777253975,-88.50665158110938,38.23455233291299,-11.746989510593108,-30.723491694921947
^KS11,1,15,time3d,nostop,428,46.96261682242991,-0.19549702466167446,0.8288436774252277,-77.0442386661096,43.177805800756616,-6.231462228806484,-14.432095640898195
^KS11,1,15,time3d,2xATR,435,47.356321839080465,-0.22080718280010966,0.8102532556885234,-80.51481851995398,42.77427490542245,-6.946356187595393,-16.239565025834747
^KS11,1,20,close>5SMA,nostop,469,55.010660980810236,-0.2991983996643406,0.6443997777622108,-83.02800815311264,43.85876418663304,-9.273944330714412,-21.145019707465583
^KS11,1,20,close>5SMA,2xATR,525,55.61904761904762,-0.26019963420363,0.7058835540766952,-82.43970608337234,40.1765447667087,-9.090419418484498,-22.626185181601404
^KS11,1,20,RSI>65,nostop,547,50.45703839122486,-0.36434924048746165,0.5625889016787016,-90.11401179944039,39.52080706179067,-12.587955990844524,-31.85146490344514
^KS11,1,20,RSI>65,2xATR,577,50.77989601386482,-0.3211929279189221,0.6043970777253975,-88.50665158110938,38.23455233291299,-11.746989510593108,-30.723491694921947
^KS11,1,20,time3d,nostop,428,46.96261682242991,-0.19549702466167446,0.8288436774252277,-77.0442386661096,43.177805800756616,-6.231462228806484,-14.432095640898195
^KS11,1,20,time3d,2xATR,435,47.356321839080465,-0.22080718280010966,0.8102532556885234,-80.51481851995398,42.77427490542245,-6.946356187595393,-16.239565025834747
^KS11,1,30,close>5SMA,nostop,469,55.010660980810236,-0.2991983996643406,0.6443997777622108,-83.02800815311264,43.85876418663304,-9.273944330714412,-21.145019707465583
^KS11,1,30,close>5SMA,2xATR,525,55.61904761904762,-0.26019963420363,0.7058835540766952,-82.43970608337234,40.1765447667087,-9.090419418484498,-22.626185181601404
^KS11,1,30,RSI>65,nostop,547,50.45703839122486,-0.36434924048746165,0.5625889016787016,-90.11401179944039,39.52080706179067,-12.587955990844524,-31.85146490344514
^KS11,1,30,RSI>65,2xATR,577,50.77989601386482,-0.3211929279189221,0.6043970777253975,-88.50665158110938,38.23455233291299,-11.746989510593108,-30.723491694921947
^KS11,1,30,time3d,nostop,428,46.96261682242991,-0.19549702466167446,0.8288436774252277,-77.0442386661096,43.177805800756616,-6.231462228806484,-14.432095640898195
^KS11,1,30,time3d,2xATR,435,47.356321839080465,-0.22080718280010966,0.8102532556885234,-80.51481851995398,42.77427490542245,-6.946356187595393,-16.239565025834747
^KS11,2,5,close>5SMA,nostop,51,62.745098039215684,0.4547185924173698,1.5650160625428133,-16.966161523602153,6.380832282471626,1.3578271459192548,21.27978116035512
^KS11,2,5,close>5SMA,2xATR,52,59.61538461538461,0.1304861495698161,1.1152600143609814,-19.889862709699013,5.573770491803279,0.27247264580210206,4.888479821743596
^KS11,2,5,RSI>65,nostop,51,64.70588235294117,0.5228783344058063,1.5444486338973915,-19.903325998591615,7.162673392181588,1.5270405293103195,21.31942147435006
^KS11,2,5,RSI>65,2xATR,52,61.53846153846154,0.17507739694347316,1.1339576643299907,-22.792071365871212,5.952080706179067,0.36821285283621386,6.186287972438932
^KS11,2,5,time3d,nostop,54,46.2962962962963,0.1788670692746299,1.1511833915780163,-20.514001996012475,5.447667087011349,0.4065084831514021,7.462065443033839
^KS11,2,5,time3d,2xATR,54,46.2962962962963,0.035723696240103485,1.02772419044506,-22.9687221444594,5.1954602774274905,-0.08714413824807421,-1.6773131463767683
^KS11,2,10,close>5SMA,nostop,97,59.79381443298969,0.22829249066704826,1.2642366524108837,-20.823176436762513,12.282471626733923,1.18207755521762,9.624101655929904
^KS11,2,10,close>5SMA,2xATR,105,59.04761904761905,-0.009571085645944373,0.9913192451166344,-25.457257717841753,10.693568726355613,-0.33141955125000067,-3.09924179411852
^KS11,2,10,RSI>65,nostop,96,60.416666666666664,0.1798606189180826,1.1787124321573539,-19.22776427963644,13.442622950819672,0.8014445742098086,5.961965734975406
^KS11,2,10,RSI>65,2xATR,104,59.61538461538461,-0.07406445919999638,0.9418035840398472,-25.057151684334002,11.197982345523329,-0.8118501020996094,-7.249967691047187
^KS11,2,10,time3d,nostop,112,49.107142857142854,0.039161092951000426,1.033155642711953,-23.2854606350548,11.298865069356873,-0.03524771251186554,-0.3119579913159528
^KS11,2,10,time3d,2xATR,113,48.67256637168141,-0.11628747940040951,0.909405984487616,-35.16557089620106,10.920554854981084,-1.156317309789956,-10.58844834484336
^KS11,2,15,close>5SMA,nostop,139,62.589928057553955,0.0915759138477689,1.1013080443778056,-26.194638332576282,16.796973518284993,0.47488107139079805,2.8271823544512227
